id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7.66363E+17,Condo in Athina · ★4.80 · 1 bedroom · 1 bed · 1 bath,187107957,Παναγιωτης,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98923,23.76283,Entire home/apt,36,1,55,9/5/2023,5.52,2,28,55,1826740
7.59516E+17,Condo in Athina · ★4.97 · 1 bedroom · 2 beds · 1 bath,74018482,Anastasia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95428,23.72154,Entire home/apt,56,3,31,9/4/2023,3.13,1,350,31,1819890
7.59901E+17,Rental unit in Athina · 2 bedrooms · 2 beds · 1 bath,113548208,Mgv,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98793,23.75171,Entire home/apt,97,1,0,,,88,0,0,1813697
7.66367E+17,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,488823039,Mint,,ΙΛΙΣΙΑ,37.97538,23.74885,Entire home/apt,72,1,1,2/6/2023,0.13,1,0,1,614655
7.59925E+17,Condo in Athina · ★4.0 · 1 bedroom · 1 bed · 1 bath,107328172,Alexis,,ΙΛΙΣΙΑ,37.97599,23.75339,Entire home/apt,49,2,3,7/5/2023,0.36,3,357,3,714605
7.66733E+17,Rental unit in Athina · ★4.67 · 1 bedroom · 2 beds · 1 bath,67151723,Giorgos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97274288,23.73063907,Entire home/apt,70,2,9,8/9/2023,1.3,1,308,9,1845209
7.6E+17,Condo in Athina · ★4.92 · 2 bedrooms · 2 beds · 1 bath,59609013,Friny,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9847746,23.73422205,Entire home/apt,70,6,12,9/10/2023,1.39,1,277,12,1818405
7.67075E+17,Rental unit in Athina · 2 bedrooms · 3 beds · 1 bath,488942134,Alexandros,,ΠΑΤΗΣΙΑ,38.01152,23.7379,Entire home/apt,39,3,0,,,1,364,0,1817652
7.60004E+17,Rental unit in Athina · ★4.87 · 2 bedrooms · 3 beds · 2 baths,268514902,Viktor,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.0042487,23.7289996,Entire home/apt,56,1,76,9/7/2023,7.38,28,29,76,1818494
7.60014E+17,Vacation home in Athina · ★New · 2 bedrooms · 7 beds · 1 bath,487674588,Gil,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98531,23.71201,Entire home/apt,90,2,0,,,2,364,0,2298224
7.67081E+17,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,488942901,Athens Boutique Residence,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98717926,23.73803686,Entire home/apt,113,1,1,2/11/2023,0.13,11,317,1,1278928
7.60014E+17,Condo in Athina · 1 bedroom · 2 beds · 1 bath,182156346,Maryland,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9966,23.72238,Entire home/apt,32,1,1,8/16/2023,0.81,56,28,1,1815006
7.60033E+17,Rental unit in Μενεμένη · 1 bedroom · 2 beds · 1 bath,220022946,CloudKeys,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98886,23.76481,Entire home/apt,74,1,2,8/31/2023,1.54,38,348,2,2165013
7.60048E+17,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,98162465,Tonia,,ΙΛΙΣΙΑ,37.97335,23.7526,Entire home/apt,89,4,1,6/11/2023,0.29,8,89,1,1814742
7.60103E+17,Rental unit in Athina · 2 bedrooms · 2 beds · 1 bath,98162465,Tonia,,ΙΛΙΣΙΑ,37.97357,23.75303,Entire home/apt,120,4,0,,,8,324,0,1814737
7.60238E+17,Condo in Athina · ★4.53 · 1 bedroom · 1 bed · 1 bath,399844775,Δημήτριος,,ΝΙΡΒΑΝΑ,38.0096371,23.7248383,Entire home/apt,33,1,30,9/18/2023,5.56,2,360,30,1818628
7.67175E+17,Rental unit in Athina · ★1.75 · 2 bedrooms · 3 beds · 1 bath,488833871,Mint,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98671,23.72734,Entire home/apt,83,1,4,3/27/2023,0.46,1,0,4,953337
7.67208E+17,Rental unit in Athina · ★4.96 · 3 bedrooms · 4 beds · 3 baths,113548208,Mgv,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97866,23.73705,Entire home/apt,260,1,24,9/17/2023,2.68,88,19,24,462000
7.60532E+17,Rental unit in Athina · ★4.94 · 1 bedroom · 1 bed · 1 bath,18230583,Matό,,ΓΟΥΔΙ,37.9851397,23.7638871,Entire home/apt,34,3,16,8/19/2023,1.88,8,165,16,1845910
7.67395E+17,Condo in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,488995083,Ειρηνη,,ΝΙΡΒΑΝΑ,38.01159,23.72358,Entire home/apt,150,2,9,6/26/2023,1.15,1,328,9,1712821
7.60554E+17,Rental unit in Menemeni · ★4.90 · 1 bedroom · 1 bed · 1 bath,18230583,Matό,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9922626,23.7619115,Entire home/apt,45,3,21,8/28/2023,2.43,8,145,21,1846020
7.60558E+17,Rental unit in Athina · ★4.83 · 1 bedroom · 1 bed · 1 bath,18230583,Matό,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9867926,23.7647925,Entire home/apt,27,3,18,9/4/2023,2.52,8,155,18,1846020
7.60586E+17,Rental unit in Athina · ★4.25 · 3 bedrooms · 4 beds · 1.5 baths,465669652,Dimitrios,,ΚΟΛΩΝΑΚΙ,37.9809854,23.7369837,Entire home/apt,90,2,4,7/2/2023,0.82,1,333,4,1630350
7.67801E+17,Condo in Imittos · ★5.0 · 1 bedroom · 2 beds · 1 bath,489008795,Athanasia,,ΓΟΥΒΑ,37.95675,23.74455,Entire home/apt,60,2,5,9/4/2023,0.64,1,170,5,1629629
7.60595E+17,Rental unit in Athina · ★3.0 · 2 bedrooms · 3 beds · 1 bath,487674910,Stoyan,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98735,23.72324,Entire home/apt,71,2,3,9/1/2023,0.34,2,357,3,10875002553
7.67855E+17,Rental unit in Athina · ★4.97 · 2 bedrooms · 2 beds · 1 bath,177854704,Emmanuela,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9656,23.72545,Entire home/apt,109,1,29,9/13/2023,3.95,20,342,29,1831398
7.681E+17,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,373002294,Helena,,ΠΑΓΚΡΑΤΙ,37.9668648,23.7520103,Entire home/apt,61,2,5,8/12/2023,0.57,8,246,5,1854912
7.68134E+17,Rental unit in Athina · ★4.96 · 1 bedroom · 1 bed · 1 bath,123074489,Homer & Isabella,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9609595,23.723979,Entire home/apt,165,1,28,9/15/2023,3.13,56,345,28,1828886
7.60836E+17,Rental unit in Athina · ★4.87 · 2 bedrooms · 3 beds · 2 baths,268514902,Viktor,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9939912,23.7249456,Entire home/apt,56,1,85,9/5/2023,9.17,28,39,85,1823617
7.60902E+17,Condo in Athina · 1 bedroom · 1 bed · 1 bath,103201432,Mihalitsianou,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9581442,23.7274655,Entire home/apt,44,1,0,,,1,232,0,1819879
7.68518E+17,Condo in Athina · ★5.0 · 1 bedroom · 3 beds · 1 bath,432021175,Philip,,ΒΟΤΑΝΙΚΟΣ,37.9791929,23.7097255,Entire home/apt,34,2,3,9/1/2023,3,11,72,3,1391612
7.68681E+17,Condo in Athina · ★4.83 · 1 bedroom · 1 bed · 1 bath,489189986,Ελενη,,ΓΚΥΖΗ,37.99216,23.7488,Entire home/apt,56,1,6,6/22/2023,0.63,1,363,6,1819513
7.6091E+17,Condo in Athina · ★4.50 · 2 bedrooms · 4 beds · 1 bath,470006121,Dashamir,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01134,23.73054,Entire home/apt,37,3,6,9/9/2023,2.5,1,353,6,2094572
7.68782E+17,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,489208895,N.Nikolakopoulos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98138153,23.72909772,Entire home/apt,58,1,2,6/25/2023,0.63,1,352,2,1983381
7.69372E+17,Rental unit in Athina · ★4.89 · 1 bedroom · 2 beds · 1 bath,123777873,Damian,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9661333,23.7290102,Entire home/apt,72,2,64,9/18/2023,7.25,7,299,64,1846827
7.69382E+17,Rental unit in Athina · ★4.85 · 1 bedroom · 2 beds · 1 bath,123777873,Damian,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96630771,23.72905254,Entire home/apt,79,2,39,9/12/2023,4.57,7,312,39,1846848
7.69414E+17,Rental unit in Athina · ★4.80 · 1 bedroom · 2 beds · 1 bath,123777873,Damian,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9661333,23.7290102,Entire home/apt,76,2,50,9/5/2023,5.56,7,322,50,1846832
7.69419E+17,Rental unit in Athina · ★4.96 · 1 bedroom · 2 beds · 1 bath,123777873,Damian,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9662818,23.72903712,Entire home/apt,79,2,25,9/6/2023,2.78,7,0,25,1846869
7.61331E+17,Rental unit in Athina · ★4.91 · 1 bedroom · 1 bed · 1 bath,330622463,Spyros,,ΝΕΟΣ ΚΟΣΜΟΣ,37.963975,23.7289066,Entire home/apt,207,1,44,9/13/2023,4.31,27,344,44,1788626
7.69432E+17,Rental unit in Athina · ★4.95 · 1 bedroom · 2 beds · 1 bath,123777873,Damian,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96627731,23.72904047,Entire home/apt,72,2,40,9/18/2023,4.44,7,311,40,1846853
7.69437E+17,Rental unit in Athina · ★4.20 · 1 bedroom · 2 beds · 1 bath,338001410,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976277,23.7290321,Entire home/apt,113,1,5,1/25/2023,0.53,6,310,5,1845771
7.61385E+17,Rental unit in Athina · ★4.67 · 2 bedrooms · 2 beds · 1 bath,487934266,Irini,,ΘΗΣΕΙΟ,37.9759885,23.7142607,Entire home/apt,65,2,3,5/10/2023,0.43,1,346,3,984693
7.69453E+17,Condo in Athina · ★4.74 · 1 bedroom · 1 bed · 1 bath,486345238,Marina,,ΑΚΡΟΠΟΛΗ,37.96298,23.71848,Entire home/apt,58,2,31,8/31/2023,3.38,3,340,31,676849
7.69464E+17,Condo in Athina · 2 bedrooms · 2 beds · 1.5 baths,468377101,Olibia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9573556,23.7263963,Entire home/apt,50,1,0,,,1,342,0,1820016
7.69467E+17,Rental unit in Athina · ★4.91 · 1 bedroom · 2 beds · 1 bath,338001410,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976277,23.7290321,Entire home/apt,127,1,11,5/23/2023,1.13,6,306,11,1845825
7.69472E+17,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,338001410,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976277,23.7290321,Entire home/apt,120,1,9,5/25/2023,0.93,6,306,9,1845810
7.69491E+17,Condo in Athens · ★5.0 · 3 bedrooms · 6 beds · 2 baths,44557428,Antonia & Vardis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96362,23.72789,Entire home/apt,147,3,28,9/17/2023,3.09,1,328,28,1797292
7.61393E+17,Boutique hotel in Athina · ★5.0 · 1 bedroom · 1 bed · 1 private bath,487941851,Christoforos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98784,23.72246,Private room,163,1,10,12/21/2022,1.05,4,340,10,1264471
7.61413E+17,Rental unit in Athina · 2 bedrooms · 2 beds · 1 bath,402680060,V² Development,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.990791,23.7275958,Entire home/apt,78,1,1,11/26/2022,0.1,25,327,1,1804881
7.6148E+17,Condo in Menemeni · ★4.86 · 2 bedrooms · 2 beds · 1 bath,428201678,Goldally,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9879856,23.7600754,Entire home/apt,81,3,7,7/30/2023,0.81,26,352,7,1820796
7.61495E+17,Condo in Athina · ★5.0 · 4 bedrooms · 4 beds · 4 baths,487267203,Εύα,,ΚΟΛΩΝΑΚΙ,37.97587,23.74644,Entire home/apt,815,1,7,7/13/2023,1.12,1,363,7,1665290
7.70079E+17,Home in Athina · ★4.74 · 3 bedrooms · 5 beds · 2 baths,489429268,Grecian,,ΘΗΣΕΙΟ,37.9735812,23.7145336,Entire home/apt,150,3,27,9/1/2023,3.08,1,326,27,1830970
7.61544E+17,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,428201678,Goldally,,ΚΟΛΩΝΟΣ,37.9997566,23.7190977,Entire home/apt,61,2,1,5/14/2023,0.23,26,338,1,1847286
7.62146E+17,Rental unit in Athina · ★3.67 · 1 bedroom · 1 bed · 1 bath,488084007,Zoia,,ΛΥΚΑΒΗΤΤΟΣ,37.9797077,23.7447585,Entire home/apt,89,2,3,8/16/2023,1.14,5,238,3,2034337
7.70176E+17,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,214244572,Kostas,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98646824,23.75693209,Entire home/apt,95,1,0,,,1,9,0,1831069
7.70237E+17,Rental unit in Athina · 2 bedrooms · 2 beds · 1.5 baths,472318606,Knb,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9678379,23.7293381,Entire home/apt,143,2,1,7/20/2023,0.47,5,339,1,1812674
7.70304E+17,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,423022454,George,,ΝΙΡΒΑΝΑ,38.00490001,23.72322746,Entire home/apt,40,3,7,7/17/2023,0.72,1,177,7,1830269
7.62241E+17,Rental unit in Athina · ★4.73 · 1 bedroom · 1 bed · 1 bath,22227167,Alexandros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97863,23.72416,Entire home/apt,83,1,51,9/18/2023,5.12,17,146,51,1822131
7.62346E+17,Rental unit in Athina · ★4.98 · 2 bedrooms · 3 beds · 2.5 baths,439960564,Lucas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9728234,23.7302057,Entire home/apt,158,1,59,9/19/2023,6.34,14,298,59,1820648
7.62791E+17,Rental unit in Athina · ★4.31 · 2 bedrooms · 3 beds · 1 bath,182156346,Maryland,,ΑΝΩ ΠΑΤΗΣΙΑ,38.0161,23.73289,Entire home/apt,40,1,16,9/17/2023,1.64,56,10,16,1798066
7.62803E+17,Hotel in Athina · 1 bedroom · 1 bed · 1 private bath,488198696,Acropolis Magenta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9656966,23.7278879,Private room,141,1,0,,,7,312,0,1816384
7.62811E+17,Hotel in Athina · 1 bedroom · 1 bed · 1 private bath,488198696,Acropolis Magenta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9656966,23.7278879,Private room,183,1,0,,,7,332,0,1816603
7.62821E+17,Hotel in Athina · 1 bedroom · 1 bed · 1 private bath,488198696,Acropolis Magenta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9656966,23.7278879,Private room,256,1,0,,,7,357,0,1816624
7.70722E+17,Condo in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,488727446,Elina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96247675,23.7332273,Entire home/apt,150,3,11,7/31/2023,1.18,1,151,11,1958720
7.62823E+17,Hotel in Athina · ★4.36 · 1 bedroom · 1 bed · 1 private bath,440977358,Fiona,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9567,23.7294,Private room,53,1,14,9/5/2023,1.4,12,362,14,1657997
7.62828E+17,Hotel in Athina · 1 bedroom · 1 bed · 1 private bath,440977358,Fiona,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95606,23.72733,Private room,55,1,2,6/25/2023,0.2,12,362,2,1663723
7.62831E+17,Hotel in Athina · 1 bedroom · 1 bed · 1 private bath,488198696,Acropolis Magenta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9656966,23.7278879,Private room,229,1,0,,,7,336,0,1816619
7.62837E+17,Hotel in Athina · 1 bedroom · 1 bed · 1 private bath,488198696,Acropolis Magenta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9656966,23.7278879,Private room,297,1,0,,,7,345,0,1816645
7.70728E+17,Rental unit in Athina · ★4.87 · 1 bedroom · 2 beds · 2 baths,82869183,Xenofontas,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9906057,23.7213292,Entire home/apt,125,2,15,9/8/2023,2.01,1,80,15,1829947
7.62843E+17,Hotel in Athina · 1 bedroom · 2 beds · 1 private bath,488198696,Acropolis Magenta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9656966,23.7278879,Private room,330,1,0,,,7,344,0,1816692
7.70729E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99239535,23.7655428,Entire home/apt,56,1,2,9/13/2023,0.76,42,93,2,1348904
7.70741E+17,Serviced apartment in Μενεμένη · ★4.67 · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9921802,23.76531053,Entire home/apt,66,1,3,6/26/2023,0.5,42,31,3,1348930
7.70763E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99007335,23.76574928,Entire home/apt,108,1,0,,,42,33,0,1348993
7.7077E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99021,23.76701,Entire home/apt,77,1,0,,,42,31,0,1348988
7.7078E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99155318,23.76766235,Entire home/apt,46,1,2,6/7/2023,0.26,42,94,2,1349013
7.70909E+17,Home in Athina · ★4.32 · 3 bedrooms · 3 beds · 2.5 baths,182156346,Maryland,,ΑΚΡΟΠΟΛΗ,37.96836,23.72752,Entire home/apt,169,1,25,9/4/2023,2.79,56,332,25,1829602
7.62849E+17,Hotel in Athina · 1 bedroom · 2 beds · 1 private bath,488198696,Acropolis Magenta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9656966,23.7278879,Private room,330,1,0,,,7,347,0,1816704
7.70932E+17,Rental unit in Athina · ★4.96 · 4 bedrooms · 6 beds · 2.5 baths,184563460,MyGreekVacations,,ΠΑΓΚΡΑΤΙ,37.96795,23.75135,Entire home/apt,196,1,23,9/20/2023,2.66,19,326,23,1829140
7.6286E+17,Rental unit in Athina · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,487191900,Georgios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96867,23.7309,Entire home/apt,293,2,41,9/12/2023,4.11,3,99,41,1930633
7.71033E+17,Condo in Athina · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,416675766,Έντμοντ,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95782,23.72539,Entire home/apt,75,3,4,7/28/2023,0.48,1,103,4,1753795
7.71424E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99203118,23.76754178,Entire home/apt,72,1,2,6/24/2023,0.36,42,27,2,1349029
7.71438E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99025,23.76606,Entire home/apt,45,1,2,7/1/2023,0.68,42,34,2,1349055
7.71449E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99165048,23.76741356,Entire home/apt,55,1,1,9/9/2023,1,42,98,1,1349008
7.71456E+17,Rental unit in Athina · ★4.88 · 1 bedroom · 2 beds · 1 bath,488942901,Athens Boutique Residence,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98714544,23.73803686,Entire home/apt,125,1,24,8/3/2023,2.76,11,323,24,1278928
7.71481E+17,Serviced apartment in Μενεμένη · ★4.67 · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99035,23.76768,Entire home/apt,49,1,3,7/15/2023,0.64,42,35,3,1349060
7.7149E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99212011,23.76548478,Entire home/apt,57,1,1,6/28/2023,0.35,42,94,1,1349040
7.71498E+17,Rental unit in Athina · ★5.0 · 2 bedrooms · 2 beds · 2 baths,474672647,Thalatta-Thalatta SA,,ΚΟΛΩΝΑΚΙ,37.98016037,23.73757265,Entire home/apt,149,3,9,9/15/2023,3.33,3,97,9,2122692
7.72192E+17,Serviced apartment in Athina · ★4.38 · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΛΥΚΑΒΗΤΤΟΣ,37.98505206,23.74435407,Entire home/apt,47,1,8,9/6/2023,1.44,42,245,8,1625275
7.72221E+17,Rental unit in Athina · ★4.98 · 1 bedroom · 1 bed · 1 bath,460666467,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97768586,23.72499666,Entire home/apt,140,1,41,8/18/2023,4.35,9,259,41,1796243
7.72269E+17,Serviced apartment in Athina · ★4.67 · 1 bedroom · 2 beds · 1 bath,488213362,Phaedrus Living,,ΚΟΛΩΝΑΚΙ,37.98027611,23.73707617,Entire home/apt,89,1,3,7/19/2023,0.52,42,123,3,1199814638
7.7231E+17,Serviced apartment in Athina · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97682254,23.7326791,Entire home/apt,111,1,1,6/27/2023,0.34,42,261,1,1542732
7.72335E+17,Serviced apartment in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,488213362,Phaedrus Living,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98301207,23.73526941,Entire home/apt,68,1,6,9/12/2023,0.93,42,128,6,1484101
7.6288E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99226,23.76721,Entire home/apt,49,1,0,,,42,95,0,1348887
7.62945E+17,Rental unit in Athina · ★5.0 · 2 bedrooms · 3 beds · 1 bath,488227012,Yildiz,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96399,23.72236,Entire home/apt,75,1,7,9/20/2023,1.2,1,329,7,1815048
7.72375E+17,Home in Μενεμένη · ★4.67 · 2 bedrooms · 3 beds · 1 bath,489846673,Loukas,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9922092,23.7638333,Entire home/apt,65,2,12,8/14/2023,1.74,1,352,12,1829543
7.724E+17,Rental unit in Athina · ★4.71 · 1 bedroom · 1 bed · 1 bath,20115840,Mirka,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9860251,23.7404839,Entire home/apt,42,2,17,9/13/2023,2.51,1,314,17,1176694160
7.72411E+17,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,57151032,Aris,,ΘΗΣΕΙΟ,37.97500129,23.7145884,Entire home/apt,49,2,2,7/6/2023,0.22,8,299,2,1852679
7.72441E+17,Condo in Athina · 2 bedrooms · 4 beds · 1.5 baths,65848228,Γεώργιος,,ΚΟΛΩΝΑΚΙ,37.9778477,23.739738,Entire home/apt,161,2,0,,,1,318,0,1831643
7.72448E+17,Rental unit in Athina · ★4.95 · 1 bedroom · 1 bed · 1 bath,460666467,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977707,23.7249913,Entire home/apt,123,1,44,8/25/2023,4.62,9,258,44,1796238
7.62976E+17,Rental unit in Athina · 2 bedrooms · 3 beds · 1 bath,16091971,Pascal,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98556779,23.71887951,Entire home/apt,71,2,1,5/7/2023,0.22,2,359,1,1860621
7.72499E+17,Condo in Athina · ★4.75 · 3 bedrooms · 3 beds · 2 baths,15824213,Dreamin Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9739019,23.7325724,Entire home/apt,370,1,16,9/12/2023,1.78,16,329,16,1833430
7.72852E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99056613,23.76752338,Entire home/apt,58,1,2,6/27/2023,0.64,42,27,2,1349076
7.72861E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99239319,23.76723998,Entire home/apt,53,1,0,,,42,98,0,1349109
7.72866E+17,Serviced apartment in Μενεμένη · 1 bedroom · 1 bed · 1 bath,488213362,Phaedrus Living,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99229248,23.7668701,Entire home/apt,53,1,1,9/10/2023,1,42,98,1,1349081
7.72876E+17,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,217834779,Connect Apartments & Suites,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98549,23.72108,Entire home/apt,110,1,0,,,10,331,0,1599117
